GLON,GLAT,z,Mbh
298.9457,55.83095,0.00943,94.425
298.95744,71.18008,0.02153,194.302
299.05733,65.87977,0.00262,47.264
299.10297,-11.21493,0.00698,73.731
299.11801,22.24497,0.00972,37.181
299.18056,4.0453,0.00499,74.061
299.20126,-27.74658,0.00623,138.447
299.31541,-73.36084,0.0234,252.389
299.48264,22.45919,0.01029,88.258
299.53293,-70.46724,0.0231,220.559
299.63879,22.86129,0.0118,253.995
299.65964,20.23234,0.01313,55.214
299.71296,23.33741,0.01054,189.475
299.74031,37.47543,0.00409,21.569
300.03528,20.64866,0.0117,107.056
300.06332,77.76559,0.0047,8.138
300.12133,73.83794,0.00392,25.902
300.13051,21.48824,0.01196,96.031
300.19317,-68.19258,0.02484,329.098
300.2334,52.63905,0.00803,54.539
300.29362,21.30119,0.01056,76.539
300.30586,19.18075,0.00994,88.259
300.41068,19.94399,0.00994,41.105
300.44172,55.77477,0.00994,123.186
300.45669,41.99096,0.02275,230.477
300.51566,22.0763,0.0123,90.673
300.56906,71.34502,0.00334,67.827
300.58033,21.71205,0.01465,218.215
300.6569,22.06054,0.01066,52.678
300.65876,54.19256,0.00502,12.535
300.66644,20.77885,0.01007,68.453
300.73735,32.4255,0.01434,94.904
300.74204,22.06285,0.01045,82.026
300.76063,21.9338,0.01069,66.446
300.77634,19.60578,0.02148,321.052
300.81905,21.22192,0.0108,157.383
300.85059,78.02998,0.00375,85.299
300.85295,60.12761,0.00524,30.723
300.85511,-31.1923,0.01587,80.574
300.93467,14.53389,0.01749,104.97
301.02074,-64.18376,0.02449,395.828
301.03362,22.01664,0.00915,56.683
301.05459,22.19634,0.0153,79.54
301.05627,-33.52724,0.01552,73.216
301.09931,-64.01177,0.02439,493.348
301.10943,61.20329,0.00936,52.622
301.1309,22.09676,0.01457,330.011
301.20131,-66.64963,0.0157,80.354
301.24917,21.48561,0.01089,321.753
301.30051,19.93182,0.00958,45.637
301.35153,59.52918,0.0037,33.954
301.37331,22.13413,0.01591,213.985
301.47774,22.11991,0.00985,235.429
301.47829,21.10133,0.00877,143.659
301.48241,41.4657,0.02356,350.146
301.63292,57.06373,0.00414,98.074
301.66893,22.03237,0.00843,29.603
301.71633,-48.98061,0.02338,187.484
301.85205,-9.74985,0.02368,461.478
301.89618,21.15542,0.01068,92.515
301.90902,22.10933,0.0158,236.44
301.91749,54.20217,0.00465,349.537
301.93298,-31.87152,0.01349,148.304
301.93376,53.41005,0.01288,55.405
301.94767,22.83802,0.01514,107.218
302.02308,35.28821,0.01071,84.382
302.02492,21.3671,0.00873,58.32
302.0317,21.28143,0.01036,100.194
302.04592,53.75969,0.01487,348.212
302.05613,53.57591,0.0131,64.338
302.07052,36.40205,0.01121,124.244
302.10783,21.62778,0.01038,172.16
302.11259,-36.79562,0.01683,496.379
302.15737,53.12808,0.01559,72.527
302.16831,19.53113,0.01105,108.991
302.18209,21.33809,0.01191,152.709
302.21248,23.23614,0.01491,112.245
302.2392,22.04868,0.01212,88.359
302.23935,51.77638,0.0139,109.337
302.31544,21.15409,0.00884,78.522
302.32062,21.93174,0.00615,11.816
302.35591,39.86984,0.02333,276.521
302.40358,21.55799,0.00987,803.695
302.41522,22.28734,0.01181,58.771
302.42404,17.86097,0.01159,48.866
302.43913,48.13702,0.01306,371.2
302.46655,21.03697,0.01475,116.137
302.51305,49.54652,0.01432,304.994
302.51672,57.58911,0.01574,97.548
302.5294,21.38037,0.01425,121.22
302.53083,21.40695,0.01611,115.503
302.53824,36.95002,0.01086,119.786
302.55375,21.81557,0.00652,22.219
302.55589,20.97006,0.01116,55.338
302.56522,53.42001,0.01492,217.033
302.56762,21.48235,0.0121,78.49
302.57416,53.40812,0.01559,178.622
302.60847,53.84018,0.01409,100.878
302.61262,21.64466,0.0072,19.654
302.62168,21.59132,0.01288,193.088
302.6463,73.78363,0.00309,20.93
302.64719,22.74512,0.01243,67.711
302.65553,21.48859,0.0156,201.826
302.66713,36.02861,0.01055,137.545
302.68402,21.35631,0.00795,63.554
302.70739,53.00921,0.01588,224.171
302.72108,22.0251,0.01548,180.452
302.7579,21.39999,0.01769,161.975
302.787,21.44095,0.00795,24.95
302.80018,20.97711,0.0153,95.681
302.84797,21.14922,0.00824,27.116
302.85666,55.10145,0.01315,74.846
302.8853,48.29817,0.01303,175.311
302.892,-33.27283,0.01564,229.677
302.89956,32.5543,0.01522,116.103
302.90264,22.05269,0.01131,58.182
302.93402,36.06352,0.0114,89.634
302.95398,21.644,0.01591,105.038
302.95773,36.4197,0.01079,354.87
302.96933,48.65036,0.01465,105.8
302.97009,49.54172,0.00438,20.987
302.97674,42.16329,0.02091,128.747
302.9806,20.26608,0.01047,64.093
302.98505,36.75435,0.01067,122.517
302.99405,24.04257,0.01047,76.915
302.99966,21.73944,0.01115,113.519
303.00851,54.4615,0.01258,211.2
303.02344,36.78153,0.01034,120.901
303.03276,21.33253,0.01228,48.253
303.04741,21.72435,0.00698,65.951
303.05554,21.41174,0.01316,148.127
303.07811,52.41693,0.00424,40.612
303.09887,21.48085,0.00995,99.308
303.11235,21.81146,0.0112,192.797
303.12143,21.58964,0.01538,138.853
303.13465,33.03081,0.00977,262.932
303.1356,22.16401,0.01483,168.226
303.15779,36.56748,0.01156,165.788
303.16437,47.41294,0.01476,84.447
303.1893,23.84291,0.01408,129.66
303.20786,20.21113,0.00697,159.249
303.21378,21.53345,0.016,230.911
303.21986,49.45661,0.01463,158.444
303.27486,14.12127,0.01227,362.916
303.29418,47.35241,0.01649,159.56
303.31292,21.23475,0.016,249.528
303.33556,21.6674,0.01446,181.313
303.38841,74.95427,0.00595,36.173
303.39984,53.09402,0.00853,29.654
303.4432,23.15506,0.00999,210.736
303.44485,47.45702,0.0136,278.228
303.49707,52.56,0.00282,3.832
303.53563,36.57503,0.01064,38.426
303.54943,36.215,0.01034,48.622
303.61777,52.4913,0.01329,52.939
303.62202,53.66553,0.01421,457.437
303.62392,45.86353,0.01349,172.404
303.66841,18.05285,0.02369,463.263
303.70073,74.18412,0.00449,116.684
303.77914,42.68459,0.01335,111.108
303.79515,12.5161,0.00682,230.352
303.79792,53.32673,0.01217,188.55
303.84618,54.22917,0.01162,149.297
303.86183,15.93624,0.01672,149.165
303.94141,15.98907,0.01618,79.22
303.95419,13.10838,0.01472,400.891
303.98178,19.73409,0.01264,164.139
303.99141,44.55695,0.00505,13.66
304.001,54.09076,0.01175,94.849
304.0173,21.06315,0.01055,92.992
304.01804,21.04699,0.01223,133.654
304.07881,36.03747,0.01626,474.332
304.09758,67.33077,0.00239,3.073
304.11799,36.05239,0.01526,154.713
304.13796,50.29572,0.01544,1218.185
304.13882,16.5919,0.00727,182.076
304.13958,53.74725,0.01416,90.635
304.14081,-12.669,0.00972,118.956
304.14426,65.0353,0.00347,138.792
304.14773,72.85754,0.02161,140.339
304.18181,50.103,0.01553,154.299
304.20795,52.25082,0.0042,12.193
304.25866,37.85332,0.02482,257.153
304.25938,23.09372,0.01255,271.023
304.27115,74.09864,0.00328,83.496
304.30131,-77.48436,0.0242,334.446
304.3092,56.00404,0.0155,504.553
304.31836,50.36484,0.01474,96.431
304.34062,30.3392,0.01569,83.539
304.3579,50.25294,0.01323,196.534
304.45057,18.39296,0.024,244.687
304.45975,6.54657,0.01987,115.076
304.49309,25.2924,0.0104,40.47
304.49788,17.24422,0.01612,80.57
304.56654,33.08539,0.01019,112.34
304.59482,40.02211,0.01682,97.551
304.60463,17.42759,0.02312,279.899
304.61797,35.55943,0.01107,147.502
304.63005,50.80198,0.00338,20.146
304.67608,42.38122,0.02283,214.566
304.69811,42.37166,0.02294,367.133
304.70539,42.34743,0.02264,289.059
304.72026,30.72485,0.0174,99.217
304.78267,9.73706,0.02321,252.843
304.87687,43.15774,0.01118,232.799
304.88233,-21.68286,0.00906,37.813
304.91109,22.40854,0.01631,105.378
304.95632,39.96928,0.0161,306.686
305.00002,49.13005,0.01541,107.156
305.00112,20.05782,0.01122,71.823
305.07308,33.57947,0.01072,59.805
305.07509,49.18293,0.01485,562.912
305.08966,35.41672,0.01121,87.198
305.13759,27.2139,0.01608,103.617
305.16944,-15.15231,0.00984,313.232
305.18025,52.08537,0.01309,122.857
305.20957,5.33879,0.02123,201.19
305.22654,56.03091,0.00465,15.585
305.27388,30.38678,0.01704,739.995
305.32172,15.57193,0.01696,225.993
305.33837,19.84902,0.01088,51.657
305.38308,49.78075,0.01674,223.61
305.40874,23.56661,0.01642,139.89
305.40944,30.53215,0.01536,439.335
305.47053,40.65531,0.02317,590.68
305.47363,41.73501,0.02141,144.952
305.4796,31.95367,0.01765,210.294
305.50775,29.69766,0.01666,209.117
305.52352,31.9078,0.01779,377.825
305.56773,30.0541,0.01636,79.471
305.65393,19.29636,0.00932,31.583
305.72155,-7.77685,0.02387,249.116
305.74017,29.96782,0.01616,168.766
305.77474,10.80307,0.01299,334.303
305.77714,47.78586,0.00451,134.871
305.79722,13.26975,0.00485,276.143
305.86844,30.5664,0.01618,314.692
305.87244,32.01249,0.01001,98.264
305.88731,49.59557,0.0161,302.312
305.91621,61.13124,0.00945,39.071
305.95457,32.28105,0.00974,96.022
305.97733,48.79322,0.01459,66.331
306.01813,22.36733,0.01501,437.704
306.04904,32.97002,0.00971,81.601
306.07713,-78.87495,0.01649,117.35
306.13817,59.20967,0.0164,281.689
306.14468,32.42432,0.01208,103.96
306.14773,47.53211,0.01641,457.737
306.15777,25.19372,0.01647,178.66
306.17416,44.61276,0.01627,191.098
306.20376,32.26388,0.0104,562.864
306.23636,32.36437,0.0117,44.929
306.24042,-43.76295,0.02031,161.306
306.24218,32.62534,0.01202,43.436
306.26133,49.80769,0.01552,117.112
306.27554,16.31345,0.01036,212.866
306.34855,32.29241,0.01179,73.246
306.35809,34.08511,0.01889,154.166
306.40978,48.29357,0.00876,232.487
306.41024,-52.74354,0.00873,121.288
306.45548,16.51417,0.01061,64.117
306.50945,19.63775,0.00699,24.443
306.5658,18.88031,0.01003,38.287
306.60036,18.13968,0.0164,317.343
306.68784,13.22925,0.01163,316.098
306.72177,33.00971,0.01155,235.506
306.7245,32.60233,0.01085,46.039
306.74082,64.3989,0.00411,82.999
306.75041,33.03538,0.01102,48.842
306.78268,21.16822,0.01035,119.016
306.80954,47.82078,0.0162,173.105
306.88831,25.55986,0.012,49.085
306.9424,23.11817,0.0098,160.981
306.9629,56.69826,0.01277,170.334
307.07219,16.56798,0.01031,264.67
307.08156,19.60287,0.01035,371.21
307.11741,19.11097,0.00989,36.558
307.1325,19.44774,0.01114,72.678
307.17494,19.16342,0.01101,123.255
307.2995,35.34653,0.01971,274.638
307.35802,19.71458,0.01184,506.692
307.48063,38.8177,0.00973,88.447
307.55099,39.05425,0.00986,101.066
307.61675,32.18923,0.01524,70.858
307.62862,34.06826,0.00477,6.722
307.65274,38.71538,0.01086,174.617
307.6849,58.23269,0.01012,203.935
307.701,14.70777,0.00994,396.424
307.76807,5.04428,0.00973,122.14
307.77842,15.35435,0.01068,179.726
307.78142,25.94392,0.011,138.043
307.80704,15.57625,0.0108,36.806
307.82353,25.97552,0.01094,43.602
307.82395,38.91687,0.0101,127.812
307.83138,51.25468,0.0108,320.269
308.02736,-26.45318,0.00813,207.904
308.10291,15.35804,0.01049,112.985
308.14697,-16.56781,0.009,197.953
308.21514,43.30896,0.01538,207.17
308.26469,18.93319,0.01143,150.368
308.26971,-13.66942,0.00872,63.171
308.37198,-41.15689,0.02145,448.666
308.37722,39.29373,0.00973,124.55
308.40444,16.61866,0.0154,98.765
308.41641,18.69965,0.01417,205.176
308.46195,16.60622,0.01077,58.439
308.50809,18.85516,0.013,283.796
308.61106,18.83867,0.01141,646.136
308.68003,24.9167,0.02492,191.416
308.76627,-27.66052,0.01684,86.363
308.76853,-71.01888,0.01232,72.872
308.80589,57.1743,0.0037,88.688
308.8065,-36.40961,0.00827,25.387
308.82089,25.61732,0.01059,78.643
308.87352,14.23568,0.01009,89.477
309.02118,18.95127,0.01251,92.69
309.09509,27.09034,0.01095,230.003
309.0956,54.67933,0.00485,137.597
309.11703,27.19496,0.01054,132.007
309.14154,47.14416,0.00427,93.633
309.21849,-31.64617,0.00843,56.368
309.23806,9.00344,0.00461,19.915
309.25336,46.04496,0.00861,64.372
309.38517,30.44066,0.0077,148.702
309.49667,34.14619,0.01456,192.004
309.51587,19.41732,0.00182,118.371
309.53426,43.34932,0.00927,108.236
309.55611,30.29434,0.01527,105.413
309.56583,34.26518,0.0148,370.214
309.57045,-59.8335,0.02478,443.538
309.72141,1.73159,0.01292,386.584
309.73167,25.83824,0.00156,7.554
309.78299,-74.67693,0.01998,181.448
309.82896,35.97591,0.01111,38.713
309.89816,43.06162,0.00939,706.42
309.90581,18.19798,0.01284,130.091
310.0313,25.31852,0.0167,147.87
310.05264,43.01971,0.01001,100.428
310.18372,24.71994,0.00491,64.399
310.18443,14.12415,0.0019,4.249
310.25088,35.65559,0.00689,283.0
310.31645,-41.18896,0.02062,187.416
310.31829,46.77249,0.00992,116.724
310.3739,20.33129,0.0073,95.637
310.37573,34.84441,0.00775,52.081
310.42548,46.07822,0.00656,16.288
310.47267,45.46923,0.00977,62.745
310.49192,12.44838,0.01065,99.122
310.50594,12.35631,0.01228,160.571
310.52681,46.41988,0.00914,27.605
310.57209,57.61081,0.018,157.737
310.63224,35.03677,0.00723,476.765
310.67427,30.15049,0.01247,63.019
310.70128,46.04166,0.00846,54.716
310.75152,11.05428,0.01335,340.479
310.77714,54.76026,0.00581,177.994
310.82044,46.40196,0.00947,113.786
310.88109,30.02429,0.01194,176.587
311.01105,-17.87992,0.0091,45.529
311.01529,46.01176,0.00727,48.201
311.03022,-65.26425,0.0112,202.256
311.05468,45.90969,0.00629,92.734
311.08694,9.66182,0.01269,112.507
311.09712,-56.21344,0.01524,146.685
311.1416,57.19086,0.01035,138.362
311.14833,34.95686,0.00623,343.323
311.17327,28.44382,0.01294,385.469
311.19241,46.54113,0.00741,54.558
311.23401,46.09962,0.00902,306.409
311.28765,-15.31307,0.00952,81.458
311.31531,49.46551,0.02146,692.733
311.31665,75.21258,0.00459,31.767
311.32601,-3.80781,0.00145,37.973
311.3481,45.95425,0.02111,490.874
311.43347,46.06895,0.00915,84.123
311.43528,32.01215,0.01326,302.974
311.44387,31.98462,0.01597,131.963
311.47267,16.23069,0.00846,47.81
311.49391,31.76355,0.01395,70.847
311.53906,76.90865,0.00663,192.906
311.59004,40.49458,0.00478,13.041
311.67539,45.17938,0.0084,36.287
311.74458,24.00056,0.012,73.52
311.74786,32.45034,0.01369,354.801
311.75134,13.81686,0.01001,659.785
311.75324,40.54962,0.00574,318.979
311.847,-45.14059,0.01299,106.546
311.99148,43.7987,0.00861,46.227
312.03453,41.74803,0.00607,177.451
312.11474,24.38353,0.02459,290.803
312.1789,27.35753,0.00809,165.035
312.19615,33.03896,0.01385,82.809
312.25821,-54.21331,0.01514,146.164
312.34096,32.58661,0.01441,293.289
312.58796,28.87776,0.01238,296.676
312.6918,7.58731,0.01441,133.936
312.75377,-12.17018,0.01034,144.736
312.7866,28.05209,0.01241,30.752
312.85619,58.13115,0.0105,113.265
312.87015,-23.21358,0.0166,154.617
312.89838,26.75672,0.01462,150.689
312.90012,61.49376,0.01866,118.035
313.00888,-78.52726,0.02354,235.614
313.03256,27.70847,0.01332,98.399
313.07542,29.32144,0.01406,59.725
313.13226,7.77447,0.01594,189.33
313.15101,42.61845,0.01673,130.883
313.20675,44.92773,0.02356,415.574
313.2174,13.64035,0.01434,243.819
313.24099,28.09429,0.01257,66.989
313.27335,-31.4607,0.00867,216.933
313.28901,28.51094,0.01294,110.202
313.29228,27.68022,0.00775,56.843
313.34334,25.88167,0.0121,44.722
313.36464,33.92516,0.01458,257.231
313.37066,64.17705,0.01884,604.456
313.39179,39.53035,0.01543,89.114
313.42505,41.04647,0.00586,117.417
313.45729,49.76347,0.02272,298.515
313.48907,28.50396,0.01399,355.803
313.50891,-73.12344,0.01981,229.156
313.51589,49.55321,0.00998,57.516
313.52375,42.43587,0.01762,129.314
313.53869,-78.56463,0.02268,225.798
313.54545,49.63505,0.0094,294.085
313.54866,27.86918,0.01346,209.225
313.55076,5.95573,0.01265,537.898
313.56335,13.05521,0.00917,243.675
313.62277,28.93234,0.01188,66.955
313.62491,28.71209,0.02467,191.258
313.7008,41.11059,0.02418,243.001
313.80511,28.0827,0.01302,152.948
313.88366,28.00468,0.01287,70.938
313.89453,41.07516,0.02318,243.656
313.95751,28.35294,0.01235,70.057
314.00162,42.34814,0.02343,198.105
314.11313,-85.61977,0.00543,61.38
314.12213,-16.05779,0.01569,161.903
314.13764,42.43861,0.02357,225.714
314.14002,30.8846,0.01438,62.679
314.16414,31.51956,0.01425,79.287
314.16518,68.85318,0.02385,183.854
314.22722,12.92198,0.00934,108.37
314.28017,-53.23148,0.01481,78.412
314.32085,41.09301,0.02325,287.208
314.35135,-47.42103,0.01302,142.805
314.4117,7.79043,0.01305,158.98
314.43917,-47.39618,0.01323,97.33
314.4974,30.40247,0.01453,102.404
314.58284,29.56086,0.0245,414.44
314.60445,33.85326,0.01608,122.511
314.72911,39.54921,0.00565,21.325
314.7587,40.80808,0.01837,110.245
314.76188,-55.16809,0.01589,105.566
314.79489,-65.1234,0.02197,284.845
314.89933,40.74849,0.01823,100.07
314.93874,40.95489,0.01806,103.808
314.94454,41.28757,0.0177,273.614
314.946,30.97656,0.01447,585.74
315.01276,41.41278,0.01887,250.19
315.02615,38.25297,0.0247,291.794
315.08667,8.89167,0.01401,86.829
315.0898,-12.91114,0.01087,51.325
315.11312,-47.32959,0.0125,193.711
315.11349,40.98898,0.01807,168.134
315.14254,17.31074,0.00921,159.195
315.16021,-49.87526,0.0067,14.271
315.21934,-21.52502,0.00983,131.571
315.33653,35.91288,0.01522,239.593
315.37954,17.32961,0.00818,291.6
315.43279,-11.66434,0.01519,332.301
315.44888,44.4501,0.00483,12.488
315.48139,22.98072,0.02432,345.235
315.51856,17.25906,0.00851,52.004
315.55207,-35.54329,0.01312,119.854
315.58645,-35.25944,0.01329,158.042
315.65619,11.722,0.01067,116.103
315.6732,41.69605,0.01901,118.111
315.68154,84.42291,0.00136,157.687
315.72529,8.14796,0.01078,153.315
315.73794,-43.5696,0.01266,104.469
315.73843,-43.49658,0.01214,77.443
315.80062,59.96882,0.01933,140.642
315.80809,33.09459,0.02412,231.225
315.81417,76.95024,0.02139,194.021
315.85667,23.73463,0.01308,61.32
315.9017,32.26869,0.01505,88.553
315.9167,51.38837,0.0094,55.061
316.0151,12.93676,0.00472,138.619
316.045,49.36656,0.02357,259.633
316.05353,-67.73437,0.01074,131.69
316.07151,-67.68955,0.01107,48.128
316.07914,49.83025,0.0216,204.407
316.13577,35.80485,0.00825,124.473
316.43483,-36.67215,0.00794,288.435
316.54692,49.41745,0.01947,117.45
316.61406,31.41736,0.01469,73.86
316.67884,26.81971,0.02234,187.204
316.71324,-17.12889,0.01894,126.984
316.77639,20.97059,0.01323,136.472
316.77998,-44.90991,0.01315,88.1
316.87366,-29.05732,0.02025,321.817
316.90972,30.40146,0.0149,477.293
317.00208,30.93098,0.0146,243.788
317.07276,27.04818,0.0138,78.947
317.09339,34.18883,0.0227,344.668
317.12279,30.1303,0.01719,148.933
317.15431,31.51507,0.01518,174.968
317.16305,30.7461,0.01425,81.804
317.17783,30.84504,0.01605,219.377
317.18463,30.47264,0.0169,178.574
317.19044,12.40451,0.01488,677.358
317.20062,30.10247,0.01673,359.646
317.20625,12.68378,0.01534,79.153
317.20843,-25.80194,0.0182,368.45
317.21634,14.53635,0.00991,152.501
317.31606,30.75263,0.01196,266.806
317.32577,12.86012,0.02268,289.168
317.34456,45.57744,0.02046,539.351
317.42629,65.06592,0.01971,213.909
317.44383,30.94616,0.01514,885.604
317.49624,30.92006,0.01605,499.062
317.5188,59.75355,0.01931,144.683
317.58514,30.62082,0.0124,155.443
317.58994,-24.61765,0.01864,446.292
317.59321,12.37648,0.01479,385.432
317.80727,68.29785,0.0236,174.689
317.81524,26.45039,0.01331,70.677
317.85416,27.10658,0.01527,116.653
317.88459,30.85035,0.01895,155.433
317.89307,-60.12045,0.01097,467.082
317.93815,27.26753,0.01256,104.067
317.94364,31.13774,0.01423,68.985
317.96723,26.85276,0.01366,73.593
318.10336,36.95875,0.02241,201.906
318.15441,32.953,0.01668,109.163
318.2197,26.67943,0.01423,199.334
318.22086,30.33239,0.02421,204.275
318.29387,26.34846,0.01691,512.309
318.33577,59.52323,0.02322,161.892
318.33649,10.32856,0.01334,135.843
318.35179,16.88077,0.02222,169.682
318.40091,26.60739,0.01323,90.333
318.44407,15.30227,0.007,41.63
318.45242,31.08696,0.01593,172.931
318.69362,13.80812,0.00551,105.604
318.85263,26.69769,0.01476,173.858
318.86792,-17.78684,0.01956,529.979
318.91078,26.48608,0.0115,77.707
318.9519,32.46366,0.01581,647.599
318.95684,-6.27158,0.01087,333.094
318.98254,32.47555,0.0159,103.047
318.99118,-12.41845,0.01107,74.804
319.01425,33.06803,0.01637,173.852
319.06154,26.42574,0.01246,49.517
319.06285,32.5006,0.01543,91.865
319.08947,26.72847,0.01388,242.419
319.09682,30.49594,0.01624,453.37
319.14565,17.33838,0.01448,81.659
319.19039,62.26511,0.01861,282.289
319.20562,28.15597,0.01438,62.334
319.28072,-19.43068,0.01718,106.485
319.47004,31.47672,0.015,68.015
319.49752,32.45275,0.00841,43.942
319.51712,33.22653,0.01862,252.748
319.62477,26.54194,0.01376,1200.09
319.66161,66.40935,0.02083,214.059
319.73146,52.75008,0.02253,469.664
319.74397,27.15985,0.01569,159.327
319.83491,26.49915,0.01284,116.641
319.83506,-11.50248,0.01583,294.039
319.85007,-11.50691,0.01601,119.076
319.85501,33.90353,0.01882,280.949
319.86428,33.92235,0.02001,410.158
319.88182,-39.22582,0.01272,221.666
319.90885,31.35548,0.00892,316.825
320.00083,34.19863,0.01952,178.134
320.04343,34.20895,0.01957,220.819
320.05621,-79.0253,0.02417,212.341
320.06161,34.25027,0.01953,139.0
320.07909,27.73701,0.01298,141.472
320.09147,33.96184,0.01152,255.546
320.1536,26.03439,0.01617,428.845
320.32984,68.03234,0.02079,208.324
320.33953,71.82411,0.01346,83.833
320.37691,-12.46212,0.01183,103.046
320.38332,28.45642,0.0237,248.163
320.38994,-33.64557,0.01259,210.17
320.4078,-48.05279,0.01066,134.953
320.70785,31.60098,0.02008,284.175
320.71282,-54.47457,0.01119,140.84
320.7472,-54.76068,0.01034,110.605
320.85908,-14.98614,0.01628,535.784
320.89238,-35.29389,0.01042,109.645
320.97253,-45.79007,0.01085,174.279
321.02128,27.21478,0.01149,48.451
321.03813,-39.83367,0.01233,400.005
321.19592,13.1784,0.00963,214.64
321.21575,35.27912,0.02051,523.707
321.21644,68.24793,0.02309,178.073
321.27107,-42.36503,0.01177,155.817
321.28333,-14.86776,0.01451,126.335
321.28363,50.48313,0.02228,452.876
321.28761,28.07745,0.01379,183.783
321.37714,25.69866,0.01421,110.605
321.39951,52.76383,0.02306,733.87
321.51437,-25.40827,0.01722,496.083
321.62579,-47.31531,0.01064,322.274
321.65135,52.81825,0.02203,220.078
321.65856,-15.5768,0.01575,544.3
321.7418,-38.0078,0.01287,112.376
321.76281,-47.14275,0.01113,125.1
321.78188,31.00998,0.02001,132.398
321.87878,52.97634,0.00946,65.962
321.90057,33.84107,0.02228,151.669
322.03995,-10.71362,0.02218,415.9
322.09574,29.40943,0.0236,247.977
322.19211,20.55025,0.0147,84.941
322.31174,-12.22444,0.02186,312.728
322.31433,34.54049,0.02059,126.328
322.31986,31.02861,0.02278,268.623
322.34097,34.66046,0.02118,188.038
322.35272,59.68532,0.01431,134.607
322.39292,30.36575,0.01592,136.727
322.4803,-8.70771,0.01184,61.978
322.50404,-24.01493,0.01063,98.95
322.5498,58.61424,0.02086,282.835
322.60382,33.86657,0.02009,289.148
322.6197,58.70915,0.02026,154.361
322.74414,32.76645,0.0226,153.026
322.75684,29.36526,0.02314,163.217
322.78231,33.40586,0.02364,222.169
322.80531,34.64383,0.02251,384.606
322.8447,-34.57487,0.01407,62.121
322.87329,-35.2883,0.01417,140.905
322.87449,-45.60288,0.0106,97.957
322.89182,34.39314,0.02073,257.649
322.91171,-23.86466,0.00983,76.271
322.97386,-24.0887,0.0128,182.029
322.99469,-23.82238,0.01182,375.829
323.0021,-35.33999,0.01435,116.218
323.02326,-47.82049,0.0116,189.945
323.02806,32.73761,0.02433,401.586
323.03737,-58.05147,0.01078,187.751
323.04524,84.35581,0.02387,187.367
323.06757,-69.06876,0.02003,389.959
323.1444,32.85121,0.0218,456.9
323.17981,32.77119,0.02164,186.768
323.21797,-6.16448,0.01184,84.069
323.22188,18.2403,0.015,78.917
323.2507,14.8509,0.01609,87.96
323.28086,-13.50772,0.01584,73.247
323.28416,33.30633,0.02003,135.005
323.3388,34.08984,0.02324,248.72
323.35997,-31.5392,0.01399,70.701
323.37666,33.26613,0.02352,311.556
323.46701,-46.57724,0.01118,56.831
323.48944,-19.75944,0.01241,186.235
323.52338,32.80918,0.02118,179.906
323.52364,24.84222,0.01328,197.205
323.68455,24.8616,0.01313,134.086
323.73835,30.78389,0.02472,229.181
323.86383,-45.47597,0.01997,170.928
323.87052,14.1911,0.01581,164.567
323.91279,-9.09318,0.01193,143.127
323.93371,-32.76804,0.01482,74.629
323.9889,34.61799,0.02152,363.474
323.99062,30.0695,0.02366,180.272
324.07502,-32.54045,0.01212,44.581
324.10589,-32.69423,0.01311,239.402
324.12935,-32.59998,0.01338,822.295
324.19032,60.10557,0.01238,138.414
324.21534,-11.78213,0.01634,83.13
324.31552,32.38032,0.02247,486.039
324.37907,-44.5232,0.01037,56.565
324.50743,-32.49789,0.01372,56.525
324.55623,-32.42179,0.0116,57.847
324.57106,-14.0487,0.01638,405.797
324.64537,24.03489,0.01386,93.867
324.78443,-29.81171,0.01157,207.996
324.8635,-7.05053,0.01504,305.432
324.8657,-44.14802,0.01918,121.979
324.91478,-9.29969,0.01618,363.109
324.9489,34.39855,0.0218,154.875
325.02634,29.28627,0.0128,119.088
325.12539,-7.59882,0.02111,620.254
325.1687,-7.14425,0.01157,65.329
325.17613,22.08953,0.01319,283.538
325.18891,-7.05966,0.01898,310.254
325.28909,-7.21404,0.01828,1089.664
325.34114,31.8966,0.02491,218.713
325.34285,-7.2819,0.01281,542.269
325.35208,-44.77435,0.00986,77.329
325.37067,25.11614,0.00975,223.722
325.40041,-79.37723,0.02444,188.969
325.40184,-7.24181,0.01293,71.7
325.43022,-7.20486,0.01127,333.796
325.44799,-8.50494,0.01553,144.34
325.45741,-20.82508,0.01123,53.463
325.474,30.03324,0.02363,175.56
325.4997,-8.15245,0.01407,59.178
325.50168,-7.08163,0.01571,368.974
325.53276,21.2815,0.01424,296.636
325.57693,-7.65421,0.01314,110.589
325.59237,13.58956,0.01544,142.935
325.66571,31.62349,0.02264,543.522
325.69356,-8.69203,0.01653,246.261
325.7483,31.55957,0.02352,403.414
325.92233,31.5339,0.02131,281.034
325.93172,62.87068,0.01093,55.655
325.94921,-8.93528,0.01771,302.22
326.05625,-7.63445,0.01094,236.756
326.08481,21.31307,0.02386,302.375
326.13672,17.31591,0.0149,82.748
326.2344,-5.80851,0.01902,468.194
326.25652,-46.72814,0.02035,127.758
326.33248,-8.03716,0.01746,504.574
326.3374,-67.72218,0.02068,179.197
326.38598,31.48878,0.02148,218.121
326.48484,39.32719,0.02123,149.832
326.49596,29.94836,0.02346,163.138
326.51331,-7.58708,0.0211,196.605
326.51703,-44.53749,0.00969,215.266
326.51877,-7.90334,0.01721,242.019
326.59932,-26.61259,0.01433,335.027
326.60896,14.34893,0.00973,139.32
326.62841,-9.41046,0.01594,241.092
326.72801,-11.29469,0.00824,150.332
326.74443,89.28131,0.0214,143.225
